horse,horseLabel,birthYear,deathYear,genderLabel
http://www.wikidata.org/entity/Q97353834,Q97353834,2017,,самец
http://www.wikidata.org/entity/Q97356334,Q97356334,2017,,самец
http://www.wikidata.org/entity/Q97356720,Q97356720,2017,,самец
http://www.wikidata.org/entity/Q97375617,Q97375617,2014,,самец
http://www.wikidata.org/entity/Q97613717,Q97613717,2018,,самка
http://www.wikidata.org/entity/Q97738128,Q97738128,2017,,самец
http://www.wikidata.org/entity/Q97861151,Q97861151,2016,,самец
http://www.wikidata.org/entity/Q97933044,Q97933044,2016,,самец
http://www.wikidata.org/entity/Q97933102,Q97933102,2017,,самка
http://www.wikidata.org/entity/Q98078621,Q98078621,2016,,самец
http://www.wikidata.org/entity/Q98079379,Q98079379,2011,,самец
http://www.wikidata.org/entity/Q98098986,Q98098986,1974,,самец
http://www.wikidata.org/entity/Q98164585,Q98164585,2017,,
http://www.wikidata.org/entity/Q98614521,Q98614521,1869,,самец
http://www.wikidata.org/entity/Q98615220,Q98615220,1907,,
http://www.wikidata.org/entity/Q98689494,Q98689494,1952,,самец
http://www.wikidata.org/entity/Q102241092,Q102241092,1970,1984,самец
http://www.wikidata.org/entity/Q102241084,Q102241084,1970,,самец
http://www.wikidata.org/entity/Q102241089,Q102241089,1970,,самец
http://www.wikidata.org/entity/Q102241148,Q102241148,1970,,самец
http://www.wikidata.org/entity/Q102241151,Q102241151,1970,,самец
http://www.wikidata.org/entity/Q102241153,Q102241153,1970,,самец
http://www.wikidata.org/entity/Q102241155,Q102241155,1970,,самец
http://www.wikidata.org/entity/Q102241157,Q102241157,1970,,самец
http://www.wikidata.org/entity/Q102241160,Q102241160,1970,,самец
http://www.wikidata.org/entity/Q102241162,Q102241162,1971,,самец
http://www.wikidata.org/entity/Q102241166,Q102241166,1971,,самец
http://www.wikidata.org/entity/Q102241168,Q102241168,1971,,самец
http://www.wikidata.org/entity/Q102241173,Q102241173,1971,,самец
http://www.wikidata.org/entity/Q102241175,Q102241175,1971,,самец
http://www.wikidata.org/entity/Q102241178,Q102241178,1971,,самец
http://www.wikidata.org/entity/Q102241181,Q102241181,1971,,самец
http://www.wikidata.org/entity/Q102241185,Q102241185,1971,,самец
http://www.wikidata.org/entity/Q102241191,Q102241191,1971,,самец
http://www.wikidata.org/entity/Q102241193,Q102241193,1971,,самец
http://www.wikidata.org/entity/Q102241196,Q102241196,1971,,самец
http://www.wikidata.org/entity/Q102241198,Q102241198,1971,,самец
http://www.wikidata.org/entity/Q102241202,Q102241202,1971,,самец
http://www.wikidata.org/entity/Q102241207,Q102241207,1971,,самец
http://www.wikidata.org/entity/Q102241209,Q102241209,1971,,самец
http://www.wikidata.org/entity/Q102241252,Q102241252,1971,,самец
http://www.wikidata.org/entity/Q102241255,Q102241255,1971,,самец
http://www.wikidata.org/entity/Q102241260,Q102241260,1971,,самец
http://www.wikidata.org/entity/Q102241263,Q102241263,1971,,самец
http://www.wikidata.org/entity/Q102241266,Q102241266,1971,,самец
http://www.wikidata.org/entity/Q102241269,Q102241269,1972,,самец
http://www.wikidata.org/entity/Q102241273,Q102241273,1972,,самец
http://www.wikidata.org/entity/Q102241274,Q102241274,1972,,самец
http://www.wikidata.org/entity/Q102241276,Q102241276,1972,,самец
http://www.wikidata.org/entity/Q102241280,Q102241280,1972,,самец
http://www.wikidata.org/entity/Q102241285,Q102241285,1972,,самец
http://www.wikidata.org/entity/Q102241287,Q102241287,1972,,самец
http://www.wikidata.org/entity/Q102241291,Q102241291,1972,,самец
http://www.wikidata.org/entity/Q102241292,Q102241292,1972,,самец
http://www.wikidata.org/entity/Q102241296,Q102241296,1972,,самец
http://www.wikidata.org/entity/Q102241298,Q102241298,1972,,самец
http://www.wikidata.org/entity/Q102241302,Q102241302,1972,,самец
http://www.wikidata.org/entity/Q102241305,Q102241305,1973,,самец
http://www.wikidata.org/entity/Q102241307,Q102241307,1973,,самец
http://www.wikidata.org/entity/Q102241311,Q102241311,1973,,самец
http://www.wikidata.org/entity/Q102241347,Q102241347,1973,,самец
http://www.wikidata.org/entity/Q102241350,Q102241350,1973,,самец
http://www.wikidata.org/entity/Q102241354,Q102241354,1974,,самец
http://www.wikidata.org/entity/Q102241356,Q102241356,1974,,самец
http://www.wikidata.org/entity/Q102241359,Q102241359,1974,,самец
http://www.wikidata.org/entity/Q102241362,Q102241362,1974,,самец
http://www.wikidata.org/entity/Q102241366,Q102241366,1974,,самец
http://www.wikidata.org/entity/Q102241370,Q102241370,1974,,самец
http://www.wikidata.org/entity/Q102241371,Q102241371,1974,,самец
http://www.wikidata.org/entity/Q102241374,Q102241374,1974,,самец
http://www.wikidata.org/entity/Q102241377,Q102241377,1974,,самец
http://www.wikidata.org/entity/Q102241381,Q102241381,1974,,самец
http://www.wikidata.org/entity/Q102241385,Q102241385,1974,,самец
http://www.wikidata.org/entity/Q102241387,Q102241387,1974,,самец
http://www.wikidata.org/entity/Q102241390,Q102241390,1974,,самец
http://www.wikidata.org/entity/Q102241397,Q102241397,1975,,самец
http://www.wikidata.org/entity/Q102241400,Q102241400,1975,,самец
http://www.wikidata.org/entity/Q102241404,Q102241404,1975,,самец
http://www.wikidata.org/entity/Q102241446,Q102241446,1975,,самец
http://www.wikidata.org/entity/Q102241449,Q102241449,1975,,самец
http://www.wikidata.org/entity/Q102241454,Q102241454,1975,,самец
http://www.wikidata.org/entity/Q102241458,Q102241458,1975,,самец
http://www.wikidata.org/entity/Q102241465,Q102241465,1976,,самец
http://www.wikidata.org/entity/Q102241469,Q102241469,1976,,самец
http://www.wikidata.org/entity/Q102241471,Q102241471,1976,,самец
http://www.wikidata.org/entity/Q102241472,Q102241472,1976,,самец
http://www.wikidata.org/entity/Q102241476,Q102241476,1976,,самец
http://www.wikidata.org/entity/Q102241480,Q102241480,1976,,самец
http://www.wikidata.org/entity/Q102241484,Q102241484,1977,,самец
http://www.wikidata.org/entity/Q102241490,Q102241490,1977,,самец
http://www.wikidata.org/entity/Q102241493,Q102241493,1977,,самец
http://www.wikidata.org/entity/Q102241497,Q102241497,1977,,самец
http://www.wikidata.org/entity/Q102241501,Q102241501,1977,,самец
http://www.wikidata.org/entity/Q102241505,Q102241505,1977,,самец
http://www.wikidata.org/entity/Q102241508,Q102241508,1977,,самец
http://www.wikidata.org/entity/Q102241567,Q102241567,1977,,самец
http://www.wikidata.org/entity/Q102241570,Q102241570,1978,,самец
http://www.wikidata.org/entity/Q102241571,Q102241571,1978,,самец
http://www.wikidata.org/entity/Q102241573,Q102241573,1978,,самец
http://www.wikidata.org/entity/Q102241575,Q102241575,1978,,самец
http://www.wikidata.org/entity/Q102241579,Q102241579,1978,,самец
http://www.wikidata.org/entity/Q102241582,Q102241582,1978,,самец
http://www.wikidata.org/entity/Q102241584,Q102241584,1978,,самец
http://www.wikidata.org/entity/Q102241589,Q102241589,1978,,самец
http://www.wikidata.org/entity/Q102241593,Q102241593,1978,,самец
http://www.wikidata.org/entity/Q102241597,Q102241597,1978,,самец
http://www.wikidata.org/entity/Q102241599,Q102241599,1978,,самец
http://www.wikidata.org/entity/Q102241602,Q102241602,1978,,самец
http://www.wikidata.org/entity/Q102241603,Q102241603,1978,,самец
http://www.wikidata.org/entity/Q102241605,Q102241605,1978,,самец
http://www.wikidata.org/entity/Q102241609,Q102241609,1978,,самец
http://www.wikidata.org/entity/Q102241611,Q102241611,1978,,самец
http://www.wikidata.org/entity/Q102241614,Q102241614,1978,,самец
http://www.wikidata.org/entity/Q102241617,Q102241617,1978,,самец
http://www.wikidata.org/entity/Q102241621,Q102241621,1979,,самец
http://www.wikidata.org/entity/Q102241624,Q102241624,1979,,самец
http://www.wikidata.org/entity/Q65118089,Q65118089,1919,1935,самка
http://www.wikidata.org/entity/Q65248110,Q65248110,2004,2014,самка
http://www.wikidata.org/entity/Q65964434,Q65964434,1983,2009,самец
http://www.wikidata.org/entity/Q65964494,Q65964494,1968,1987,самка
http://www.wikidata.org/entity/Q65964536,Q65964536,1979,2005,самец
http://www.wikidata.org/entity/Q65964554,Q65964554,1992,2008,самка
http://www.wikidata.org/entity/Q65964569,Q65964569,1982,2016,самец
http://www.wikidata.org/entity/Q65965722,Q65965722,1996,2015,самец
http://www.wikidata.org/entity/Q66381468,Q66381468,1986,2008,самец
http://www.wikidata.org/entity/Q66381473,Q66381473,1993,2008,самка
http://www.wikidata.org/entity/Q66505487,Q66505487,1988,2006,самец
http://www.wikidata.org/entity/Q66703975,Q66703975,1998,2012,самец
http://www.wikidata.org/entity/Q66732055,Q66732055,1995,2025,самец
http://www.wikidata.org/entity/Q66802202,Q66802202,1983,2007,самка
http://www.wikidata.org/entity/Q65083376,Q65083376,1950,,
http://www.wikidata.org/entity/Q65085416,Q65085416,2011,,
http://www.wikidata.org/entity/Q65087146,Q65087146,2013,,
http://www.wikidata.org/entity/Q65087418,Q65087418,2015,,
http://www.wikidata.org/entity/Q65087425,Q65087425,2012,,
http://www.wikidata.org/entity/Q65087433,Q65087433,2006,,
http://www.wikidata.org/entity/Q65087441,Q65087441,1989,,
http://www.wikidata.org/entity/Q65087702,Q65087702,1991,,
http://www.wikidata.org/entity/Q65091443,Q65091443,1968,,
http://www.wikidata.org/entity/Q65091449,Q65091449,1923,,
http://www.wikidata.org/entity/Q65093873,Q65093873,2016,,самка
http://www.wikidata.org/entity/Q65093874,Q65093874,2015,,самец
http://www.wikidata.org/entity/Q65097952,Q65097952,1998,,самка
http://www.wikidata.org/entity/Q65107794,Q65107794,2008,,самец
http://www.wikidata.org/entity/Q65118327,Q65118327,1916,,
http://www.wikidata.org/entity/Q65120913,Q65120913,1889,,самец
http://www.wikidata.org/entity/Q65122401,Q65122401,2012,,самец
http://www.wikidata.org/entity/Q65122719,Q65122719,2016,,
http://www.wikidata.org/entity/Q65195093,Q65195093,2016,,самец
http://www.wikidata.org/entity/Q65202282,Q65202282,2015,,
http://www.wikidata.org/entity/Q65227566,Q65227566,2004,,самка
http://www.wikidata.org/entity/Q65237144,Q65237144,2015,,самец
http://www.wikidata.org/entity/Q65241511,Q65241511,2000,,самец
http://www.wikidata.org/entity/Q65262911,Q65262911,1995,,самец
http://www.wikidata.org/entity/Q65729326,Q65729326,2015,,
http://www.wikidata.org/entity/Q65939603,Q65939603,1941,,самец
http://www.wikidata.org/entity/Q65950404,Q65950404,2008,,самец
http://www.wikidata.org/entity/Q65954122,Q65954122,2004,,самка
http://www.wikidata.org/entity/Q65964440,Q65964440,1993,,самка
http://www.wikidata.org/entity/Q65964452,Q65964452,1976,,самка
http://www.wikidata.org/entity/Q65964511,Q65964511,1954,,самка
http://www.wikidata.org/entity/Q65964529,Q65964529,1953,,самка
http://www.wikidata.org/entity/Q65964612,Q65964612,1997,,самец
http://www.wikidata.org/entity/Q65965585,Q65965585,2002,,самка
http://www.wikidata.org/entity/Q65966642,Q65966642,1993,,самка
http://www.wikidata.org/entity/Q65966644,Q65966644,1988,,самец
http://www.wikidata.org/entity/Q65970003,Q65970003,2000,,самец
http://www.wikidata.org/entity/Q65970329,Q65970329,2003,,самец
http://www.wikidata.org/entity/Q66124862,Q66124862,2016,,
http://www.wikidata.org/entity/Q66126504,Q66126504,2016,,самец
http://www.wikidata.org/entity/Q66183689,Q66183689,1974,,самец
http://www.wikidata.org/entity/Q66272827,Q66272827,2015,,самка
http://www.wikidata.org/entity/Q66312042,Q66312042,2014,,самка
http://www.wikidata.org/entity/Q66364478,Q66364478,2017,,самец
http://www.wikidata.org/entity/Q66364479,Q66364479,2014,,самец
http://www.wikidata.org/entity/Q66364480,Q66364480,2014,,самец
http://www.wikidata.org/entity/Q66477434,Q66477434,2017,,самец
http://www.wikidata.org/entity/Q66504176,Q66504176,1996,,самка
http://www.wikidata.org/entity/Q66504180,Q66504180,1990,,самец
http://www.wikidata.org/entity/Q66504184,Q66504184,1989,,самка
http://www.wikidata.org/entity/Q66504188,Q66504188,1970,,самка
http://www.wikidata.org/entity/Q66504198,Q66504198,1974,,самец
http://www.wikidata.org/entity/Q66547546,Q66547546,2010,,
http://www.wikidata.org/entity/Q66564493,Q66564493,2003,,самец
http://www.wikidata.org/entity/Q66573076,Q66573076,1997,,самка
http://www.wikidata.org/entity/Q66586797,Q66586797,1995,,самец
http://www.wikidata.org/entity/Q66587268,Q66587268,1998,,самец
http://www.wikidata.org/entity/Q66593158,Q66593158,1998,,самка
http://www.wikidata.org/entity/Q66615551,Q66615551,2002,,самец
http://www.wikidata.org/entity/Q66615599,Q66615599,1996,,самец
http://www.wikidata.org/entity/Q66682007,Q66682007,2016,,самец
http://www.wikidata.org/entity/Q66718031,Q66718031,1998,,самец
http://www.wikidata.org/entity/Q66730466,Q66730466,1998,,самка
http://www.wikidata.org/entity/Q66744385,Q66744385,2006,,самец
http://www.wikidata.org/entity/Q66745860,Q66745860,2003,,самец
http://www.wikidata.org/entity/Q66746581,Q66746581,1996,,самец
http://www.wikidata.org/entity/Q66755850,Q66755850,1998,,самец
http://www.wikidata.org/entity/Q66761976,Q66761976,2000,,самец
http://www.wikidata.org/entity/Q66762548,Q66762548,2006,,самец
http://www.wikidata.org/entity/Q66762572,Q66762572,2008,,самец
http://www.wikidata.org/entity/Q66762723,Q66762723,2003,,самец
http://www.wikidata.org/entity/Q66763558,Q66763558,2001,,самец
http://www.wikidata.org/entity/Q66763777,Q66763777,2005,,самец
http://www.wikidata.org/entity/Q66764619,Q66764619,2014,,самец
http://www.wikidata.org/entity/Q66771305,Q66771305,2005,,самка
http://www.wikidata.org/entity/Q66771671,Q66771671,1993,,самка
http://www.wikidata.org/entity/Q66781058,Q66781058,2005,,самец
http://www.wikidata.org/entity/Q66781227,Q66781227,2002,,самка
http://www.wikidata.org/entity/Q66811858,Q66811858,2004,,самец
http://www.wikidata.org/entity/Q66814230,Q66814230,1995,,самец
http://www.wikidata.org/entity/Q66819403,Q66819403,2004,,самец
http://www.wikidata.org/entity/Q66821278,Q66821278,2012,,самец
http://www.wikidata.org/entity/Q66827918,Q66827918,2013,,самец
http://www.wikidata.org/entity/Q66827935,Q66827935,2015,,самец
http://www.wikidata.org/entity/Q66827946,Q66827946,1993,,самец
http://www.wikidata.org/entity/Q66827953,Q66827953,2015,,самка
http://www.wikidata.org/entity/Q107313421,Q107313421,1856,1882,самец
http://www.wikidata.org/entity/Q107313431,Q107313431,1868,1890,самец
http://www.wikidata.org/entity/Q107366053,Q107366053,1984,2013,
http://www.wikidata.org/entity/Q107546028,Q107546028,1908,1930,самец
http://www.wikidata.org/entity/Q107316545,Q107316545,2018,,самка
http://www.wikidata.org/entity/Q107326125,Q107326125,2014,,самец
http://www.wikidata.org/entity/Q107344497,Q107344497,2013,,самец
http://www.wikidata.org/entity/Q107345713,Q107345713,2011,,самец
http://www.wikidata.org/entity/Q107352651,Q107352651,2009,,самец
http://www.wikidata.org/entity/Q107482137,Q107482137,2018,,самец
http://www.wikidata.org/entity/Q107534523,Q107534523,1942,,самец
http://www.wikidata.org/entity/Q107534538,Q107534538,1940,,самка
http://www.wikidata.org/entity/Q107534539,Q107534539,1931,,самка
http://www.wikidata.org/entity/Q107534540,Q107534540,1940,,самка
http://www.wikidata.org/entity/Q107534541,Q107534541,1948,,самка
http://www.wikidata.org/entity/Q107534542,Q107534542,1941,,самец
http://www.wikidata.org/entity/Q107534543,Q107534543,1946,,самка
http://www.wikidata.org/entity/Q107534544,Q107534544,1934,,самка
http://www.wikidata.org/entity/Q107534545,Q107534545,1930,,самка
http://www.wikidata.org/entity/Q107534546,Q107534546,1950,,самец
http://www.wikidata.org/entity/Q107534547,Q107534547,1953,,самка
http://www.wikidata.org/entity/Q107534548,Q107534548,1939,,самец
http://www.wikidata.org/entity/Q107534549,Q107534549,1936,,самка
http://www.wikidata.org/entity/Q107534550,Q107534550,1933,,самец
http://www.wikidata.org/entity/Q107534552,Q107534552,1932,,самка
http://www.wikidata.org/entity/Q107534554,Q107534554,1933,,самец
http://www.wikidata.org/entity/Q107534555,Q107534555,1939,,самка
http://www.wikidata.org/entity/Q107535858,Q107535858,1949,,самка
http://www.wikidata.org/entity/Q107535860,Q107535860,1938,,самец
http://www.wikidata.org/entity/Q107535862,Q107535862,1945,,самка
http://www.wikidata.org/entity/Q107535864,Q107535864,1951,,самка
http://www.wikidata.org/entity/Q107535865,Q107535865,1940,,самка
http://www.wikidata.org/entity/Q107535868,Q107535868,1958,,самец
http://www.wikidata.org/entity/Q107535870,Q107535870,1947,,самка
http://www.wikidata.org/entity/Q107535872,Q107535872,1946,,самка
http://www.wikidata.org/entity/Q107535874,Q107535874,1966,,самка
http://www.wikidata.org/entity/Q107535876,Q107535876,1954,,самец
http://www.wikidata.org/entity/Q107535878,Q107535878,1961,,самка
http://www.wikidata.org/entity/Q107535880,Q107535880,1956,,самка
http://www.wikidata.org/entity/Q107535882,Q107535882,1972,,самка
http://www.wikidata.org/entity/Q107535884,Q107535884,1976,,самка
http://www.wikidata.org/entity/Q107535887,Q107535887,1982,,самка
http://www.wikidata.org/entity/Q107545066,Q107545066,1946,,самка
http://www.wikidata.org/entity/Q107545068,Q107545068,1935,,самка
http://www.wikidata.org/entity/Q107545070,Q107545070,1930,,самка
http://www.wikidata.org/entity/Q107545071,Q107545071,1932,,самка
http://www.wikidata.org/entity/Q107545074,Q107545074,1923,,самка
http://www.wikidata.org/entity/Q107545076,Q107545076,1931,,самец
http://www.wikidata.org/entity/Q107545077,Q107545077,1931,,самка
http://www.wikidata.org/entity/Q107545079,Q107545079,1942,,самка
http://www.wikidata.org/entity/Q107545081,Q107545081,1941,,самка
http://www.wikidata.org/entity/Q107545083,Q107545083,1938,,самка
http://www.wikidata.org/entity/Q107545086,Q107545086,1944,,самка
http://www.wikidata.org/entity/Q107545087,Q107545087,1940,,самка
http://www.wikidata.org/entity/Q107545090,Q107545090,1939,,самец
http://www.wikidata.org/entity/Q107545091,Q107545091,1940,,самка
http://www.wikidata.org/entity/Q107545093,Q107545093,1948,,самец
http://www.wikidata.org/entity/Q107545095,Q107545095,1947,,самка
http://www.wikidata.org/entity/Q107545097,Q107545097,1957,,самка
http://www.wikidata.org/entity/Q107545101,Q107545101,1955,,самка
http://www.wikidata.org/entity/Q107545102,Q107545102,1969,,самка
http://www.wikidata.org/entity/Q107545105,Q107545105,1966,,самка
http://www.wikidata.org/entity/Q107545107,Q107545107,1973,,самка
http://www.wikidata.org/entity/Q107545366,Q107545366,2018,,самец
http://www.wikidata.org/entity/Q107545697,Q107545697,1927,,самка
http://www.wikidata.org/entity/Q107545698,Q107545698,1897,,самка
http://www.wikidata.org/entity/Q107545699,Q107545699,1921,,самец
http://www.wikidata.org/entity/Q107545700,Q107545700,1917,,самка
http://www.wikidata.org/entity/Q107545701,Q107545701,1911,,самка
http://www.wikidata.org/entity/Q107545702,Q107545702,1912,,самка
http://www.wikidata.org/entity/Q107545703,Q107545703,1911,,самка
http://www.wikidata.org/entity/Q107545704,Q107545704,1902,,самка
http://www.wikidata.org/entity/Q107545705,Q107545705,1948,,самка
http://www.wikidata.org/entity/Q107545706,Q107545706,1916,,самка
http://www.wikidata.org/entity/Q107545707,Q107545707,1920,,самка
http://www.wikidata.org/entity/Q107545708,Q107545708,1955,,самка
http://www.wikidata.org/entity/Q107545710,Q107545710,1934,,самка
http://www.wikidata.org/entity/Q107545711,Q107545711,1951,,самец
http://www.wikidata.org/entity/Q107545712,Q107545712,1967,,самец
http://www.wikidata.org/entity/Q107545713,Q107545713,1962,,самка
http://www.wikidata.org/entity/Q107546026,Q107546026,1918,,самка
http://www.wikidata.org/entity/Q107546027,Q107546027,1910,,самка
http://www.wikidata.org/entity/Q107546030,Q107546030,1913,,самка
http://www.wikidata.org/entity/Q107546031,Q107546031,1910,,самец
http://www.wikidata.org/entity/Q107546032,Q107546032,1928,,самка
http://www.wikidata.org/entity/Q107546033,Q107546033,1892,,самец
http://www.wikidata.org/entity/Q107546034,Q107546034,1913,,самец
http://www.wikidata.org/entity/Q107546035,Q107546035,1909,,самка
http://www.wikidata.org/entity/Q107546036,Q107546036,1916,,самец
http://www.wikidata.org/entity/Q107546037,Q107546037,1913,,самка
http://www.wikidata.org/entity/Q107546038,Q107546038,1920,,самка
http://www.wikidata.org/entity/Q107546039,Q107546039,1911,,самка
http://www.wikidata.org/entity/Q107546040,Q107546040,1925,,самец
http://www.wikidata.org/entity/Q107546041,Q107546041,1921,,самка
http://www.wikidata.org/entity/Q107546042,Q107546042,1925,,самец
http://www.wikidata.org/entity/Q107546044,Q107546044,1934,,самка
http://www.wikidata.org/entity/Q107546045,Q107546045,1923,,самец
http://www.wikidata.org/entity/Q107546046,Q107546046,1925,,самка
http://www.wikidata.org/entity/Q107546047,Q107546047,1931,,самка
http://www.wikidata.org/entity/Q107546049,Q107546049,1930,,самка
http://www.wikidata.org/entity/Q31866509,Q31866509,2006,2016,
http://www.wikidata.org/entity/Q31884762,Q31884762,1994,2011,
http://www.wikidata.org/entity/Q31900227,Q31900227,1990,2015,
http://www.wikidata.org/entity/Q39073341,Q39073341,1995,2017,
http://www.wikidata.org/entity/Q41671096,Q41671096,1963,1981,самец
http://www.wikidata.org/entity/Q41675087,Q41675087,1915,1935,самец
http://www.wikidata.org/entity/Q41675104,Q41675104,1915,1938,самец
http://www.wikidata.org/entity/Q41796302,Q41796302,1871,1896,самец
http://www.wikidata.org/entity/Q41796305,Q41796305,1858,1880,самец
http://www.wikidata.org/entity/Q42616793,Q42616793,1995,2025,самец
http://www.wikidata.org/entity/Q42618881,Q42618881,1994,2017,самец
http://www.wikidata.org/entity/Q42964922,Q42964922,1992,2002,самец
http://www.wikidata.org/entity/Q44737176,Q44737176,1994,2023,самец
http://www.wikidata.org/entity/Q31845590,Q31845590,2011,,
http://www.wikidata.org/entity/Q31851918,Q31851918,2011,,самец
http://www.wikidata.org/entity/Q31852832,Q31852832,2010,,
http://www.wikidata.org/entity/Q31856622,Q31856622,2011,,
http://www.wikidata.org/entity/Q31856637,Q31856637,2009,,
http://www.wikidata.org/entity/Q31860183,Q31860183,1973,,
http://www.wikidata.org/entity/Q31866505,Q31866505,2009,,
http://www.wikidata.org/entity/Q31871640,Q31871640,2008,,
http://www.wikidata.org/entity/Q31884515,Q31884515,2007,,
http://www.wikidata.org/entity/Q31884517,Q31884517,1992,,самец
http://www.wikidata.org/entity/Q31884581,Q31884581,2009,,
http://www.wikidata.org/entity/Q31884644,Q31884644,2007,,
http://www.wikidata.org/entity/Q31884646,Q31884646,2012,,
http://www.wikidata.org/entity/Q31888914,Q31888914,1999,,
http://www.wikidata.org/entity/Q31888933,Q31888933,2012,,
http://www.wikidata.org/entity/Q31889791,Q31889791,2012,,самец
http://www.wikidata.org/entity/Q31897479,Q31897479,2003,,
http://www.wikidata.org/entity/Q31900173,Q31900173,2003,,
http://www.wikidata.org/entity/Q31900176,Q31900176,2012,,
http://www.wikidata.org/entity/Q31900224,Q31900224,2014,,
http://www.wikidata.org/entity/Q31900258,Q31900258,2005,,
http://www.wikidata.org/entity/Q36065872,Q36065872,2001,,
http://www.wikidata.org/entity/Q38275998,Q38275998,2013,,самец
http://www.wikidata.org/entity/Q38276408,Q38276408,2014,,самец
http://www.wikidata.org/entity/Q38276952,Q38276952,2014,,самец
http://www.wikidata.org/entity/Q38278733,Q38278733,2008,,самец
http://www.wikidata.org/entity/Q38278994,Q38278994,1914,,самка
http://www.wikidata.org/entity/Q39053610,Q39053610,1973,,
http://www.wikidata.org/entity/Q39053753,Q39053753,1975,,
http://www.wikidata.org/entity/Q39054473,Q39054473,1982,,
http://www.wikidata.org/entity/Q39055016,Q39055016,1985,,
http://www.wikidata.org/entity/Q39055848,Q39055848,1991,,самец
http://www.wikidata.org/entity/Q39056398,Q39056398,2014,,
http://www.wikidata.org/entity/Q39057882,Q39057882,2006,,
http://www.wikidata.org/entity/Q39058329,Q39058329,2006,,самец
http://www.wikidata.org/entity/Q39058623,Q39058623,2009,,
http://www.wikidata.org/entity/Q39059087,Q39059087,1969,,
http://www.wikidata.org/entity/Q39059566,Q39059566,1998,,
http://www.wikidata.org/entity/Q39060156,Q39060156,2005,,
http://www.wikidata.org/entity/Q39069980,Q39069980,1977,,
http://www.wikidata.org/entity/Q39070010,Q39070010,1978,,
http://www.wikidata.org/entity/Q39070082,Q39070082,1972,,самец
http://www.wikidata.org/entity/Q39070230,Q39070230,1974,,самец
http://www.wikidata.org/entity/Q39070420,Q39070420,1970,,самец
http://www.wikidata.org/entity/Q39070511,Q39070511,1971,,
http://www.wikidata.org/entity/Q39070737,Q39070737,1984,,
http://www.wikidata.org/entity/Q39072608,Q39072608,1992,,
http://www.wikidata.org/entity/Q39073012,Q39073012,1994,,
http://www.wikidata.org/entity/Q39073275,Q39073275,1974,,
http://www.wikidata.org/entity/Q39073284,Q39073284,2001,,
http://www.wikidata.org/entity/Q39073371,Q39073371,2003,,
http://www.wikidata.org/entity/Q39073474,Q39073474,2005,,
http://www.wikidata.org/entity/Q39073695,Q39073695,2006,,самец
http://www.wikidata.org/entity/Q39074000,Q39074000,1983,,самец
http://www.wikidata.org/entity/Q39074166,Q39074166,2013,,самец
http://www.wikidata.org/entity/Q39074269,Q39074269,1995,,самка
http://www.wikidata.org/entity/Q39074659,Q39074659,2000,,
http://www.wikidata.org/entity/Q39075578,Q39075578,1975,,
http://www.wikidata.org/entity/Q39075878,Q39075878,1976,,
http://www.wikidata.org/entity/Q39075991,Q39075991,1975,,
http://www.wikidata.org/entity/Q41670917,Q41670917,2001,,самка
http://www.wikidata.org/entity/Q41670944,Q41670944,2004,,самка
http://www.wikidata.org/entity/Q41671001,Q41671001,1960,,самец
http://www.wikidata.org/entity/Q41671118,Q41671118,2000,,самка
http://www.wikidata.org/entity/Q41866103,Q41866103,1993,,самец
http://www.wikidata.org/entity/Q41944675,Q41944675,2012,,самец
http://www.wikidata.org/entity/Q42373584,Q42373584,2008,,
http://www.wikidata.org/entity/Q42540344,Q42540344,1990,,самец
http://www.wikidata.org/entity/Q42617835,Q42617835,2007,,самец
http://www.wikidata.org/entity/Q42621673,Q42621673,2009,,самец
http://www.wikidata.org/entity/Q42832034,Q42832034,2014,,самец
http://www.wikidata.org/entity/Q42901288,Q42901288,1898,,самец
http://www.wikidata.org/entity/Q42962727,Q42962727,2008,,самец
http://www.wikidata.org/entity/Q42963154,Q42963154,2005,,самец
http://www.wikidata.org/entity/Q43080926,Q43080926,2012,,
http://www.wikidata.org/entity/Q44275008,Q44275008,1957,,
http://www.wikidata.org/entity/Q44742879,Q44742879,2006,,самец
http://www.wikidata.org/entity/Q45088015,Q45088015,2002,,
http://www.wikidata.org/entity/Q45089177,Q45089177,2012,,
http://www.wikidata.org/entity/Q47013950,Q47013950,2005,,самец
http://www.wikidata.org/entity/Q47014295,Q47014295,2005,,самка
http://www.wikidata.org/entity/Q47037211,Q47037211,1997,,самец
http://www.wikidata.org/entity/Q47037252,Q47037252,2003,,самка
http://www.wikidata.org/entity/Q47069282,Q47069282,2001,,самец
http://www.wikidata.org/entity/Q47087766,Q47087766,2002,,самец
http://www.wikidata.org/entity/Q47156476,Q47156476,2009,,самец
http://www.wikidata.org/entity/Q47256221,Q47256221,1994,,самка
http://www.wikidata.org/entity/Q107547196,Q107547196,1940,1953,самец
http://www.wikidata.org/entity/Q107551616,Q107551616,1916,1936,самка
http://www.wikidata.org/entity/Q107552028,Q107552028,1989,1999,самец
http://www.wikidata.org/entity/Q107974785,Q107974785,2007,2021,самец
http://www.wikidata.org/entity/Q107546050,Q107546050,1938,,самка
http://www.wikidata.org/entity/Q107546051,Q107546051,1945,,самка
http://www.wikidata.org/entity/Q107546052,Q107546052,1957,,самка
http://www.wikidata.org/entity/Q107546726,Q107546726,1945,,самец
http://www.wikidata.org/entity/Q107546727,Q107546727,1945,,самка
